prices,house_types,ownership,new,noBed,Latitude,Longitude
12.89921982609012,2,1,1,3.0,51.276014,-2.7761259999999996
11.49272275765271,4,2,2,4.0,51.279178,-2.78231
12.517227074167097,2,1,1,3.0,51.274896999999996,-2.788422
12.487485104968359,1,1,1,2.0,51.27417,-2.7740970000000003
11.77528972943772,3,1,1,2.0,51.274478,-2.7716990000000004
12.757080058928997,2,1,1,3.0,51.277060999999996,-2.7761240000000003
12.301382825334498,2,1,1,4.0,51.272925,-2.784154
12.072541252905651,1,1,1,4.0,51.27127,-2.778793
11.512925464970229,4,2,1,3.0,51.281645000000005,-2.781764
12.762827201184564,2,1,1,5.0,51.278465000000004,-2.779904
12.180754837545884,3,1,1,3.0,51.275514,-2.778282
12.916568464424731,2,1,1,3.0,51.275736,-2.770458
12.506177237980511,1,1,1,3.0,51.275911,-2.778685
12.8802918162046,2,1,1,4.0,51.27127,-2.778793
12.551433829568632,1,1,1,3.0,51.277120000000004,-2.7753360000000002
11.407564949312402,4,2,1,4.0,51.269237,-2.776279
12.584509081250419,2,1,1,4.0,51.271,-2.777555
11.863582336583399,1,1,1,3.0,51.276014,-2.7761259999999996
13.116345305078767,2,1,1,3.0,51.279668,-2.77428
12.736700896592344,2,1,1,1.0,51.275703,-2.782882
11.77528972943772,3,1,1,4.0,51.279833,-2.7878700000000003
13.091904169919621,2,1,1,1.0,51.276127,-2.7847009999999996
12.367340793126296,3,1,1,3.0,51.279668,-2.77428
12.154779351142624,1,1,1,3.0,51.277546,-2.787014
11.813030057420567,4,2,1,3.0,51.279668,-2.77428
12.367340793126296,3,1,1,4.0,51.282057,-2.7860150000000004
11.918057184177155,3,1,1,3.0,51.276014,-2.7761259999999996
12.821258284620408,2,1,1,5.0,51.279298,-2.788535
11.566466231898259,4,2,2,3.0,51.278275,-2.776159
12.666657052859417,2,1,1,2.0,51.279178,-2.78231
12.748396936355535,2,1,1,2.0,51.275109,-2.785042
12.765688433465597,2,1,1,2.0,51.277390999999994,-2.769095
12.611537753638338,2,1,1,2.0,51.281675,-2.775375
12.323855681186558,1,1,1,4.0,51.270106,-2.777388
11.805595078933049,4,2,1,5.0,51.282218,-2.774739
12.061046873479915,1,1,1,3.0,51.281703,-2.782468
12.266697267346608,1,1,1,3.0,51.277895,-2.786595
11.695247021764184,4,2,1,2.0,51.275703,-2.782882
12.430215697177466,2,1,1,2.0,51.27417,-2.7740970000000003
12.873902018105829,1,1,1,2.0,51.278205,-2.77848
11.831379196088763,4,2,1,5.0,51.277338,-2.780386
12.765688433465597,1,1,1,3.0,51.275479,-2.7740810000000002
12.072541252905651,2,1,1,4.0,51.282381,-2.776586
12.560244459250788,1,1,1,2.0,51.278275,-2.776159
11.759785542901755,3,1,1,3.0,51.27714,-2.770907
12.2783933071098,1,1,1,4.0,51.278977000000005,-2.78614
12.533576212168626,2,1,1,4.0,51.282057,-2.7860150000000004
13.16158409055761,1,1,1,5.0,51.280482,-2.783608
12.072541252905651,1,1,1,5.0,51.282672,-2.788177
12.89921982609012,2,1,1,2.0,51.274038,-2.771691
11.589886506106357,4,2,1,1.0,51.275479,-2.7740810000000002
12.100712129872347,2,1,1,3.0,51.278401,-2.774713
12.697715449879391,1,1,1,3.0,51.274896999999996,-2.788422
12.881564890851399,2,1,1,1.0,51.275479,-2.7740810000000002
12.254862809699606,1,1,1,3.0,51.278401,-2.774713
11.703545824578878,4,2,1,5.0,51.277120000000004,-2.7753360000000002
12.240474072247506,1,1,1,4.0,51.280683,-2.7730360000000003
12.206072645530174,3,1,1,3.0,51.27127,-2.778793
12.733755386362587,2,1,1,4.0,51.279833,-2.7878700000000003
12.89921982609012,2,1,1,3.0,51.279298,-2.788535
12.2783933071098,2,1,1,3.0,51.275736,-2.770458
12.765688433465597,2,1,1,4.0,51.27127,-2.778793
12.496874845318198,2,1,1,4.0,51.269196,-2.778285
12.771386454580234,2,1,1,2.0,51.276568,-2.76899
13.011431816697048,1,1,1,5.0,51.281152,-2.7869029999999997
12.301382825334498,1,1,1,5.0,51.278681,-2.787325
12.751299696013497,2,1,1,2.0,51.276127,-2.7847009999999996
12.706847933442663,2,1,1,2.0,51.282952,-2.780008
12.409013489526863,3,1,1,2.0,51.275703,-2.782882
13.337474757021274,2,1,1,3.0,51.281703,-2.782468
12.4130868149145,1,1,1,4.0,51.277802,-2.7904009999999997
12.765688433465597,1,1,1,4.0,51.276568,-2.76899
12.478006361013815,1,1,1,3.0,51.276961,-2.7729880000000002
12.672946381766982,2,1,1,2.0,51.27417,-2.7740970000000003
12.531772785169476,2,1,1,4.0,51.27127,-2.778793
12.323855681186558,1,1,1,3.0,51.275703,-2.782882
12.301382825334498,1,1,1,2.0,51.277390999999994,-2.769095
12.013700752882718,3,1,1,5.0,51.280235,-2.777482
12.821258284620408,2,1,1,4.0,51.282057,-2.7860150000000004
12.506177237980511,2,1,1,3.0,51.28242,-2.777447
11.827736204810263,4,2,1,3.0,51.277120000000004,-2.7753360000000002
11.813030057420567,3,1,1,4.0,51.279298,-2.788535
12.611537753638338,2,1,1,5.0,51.274947,-2.776232
11.608235644774552,4,2,1,3.0,51.279602000000004,-2.776654
12.66032791780777,2,1,1,3.0,51.277081,-2.785214
12.83067328355501,2,1,1,3.0,51.278205,-2.77848
11.695247021764184,4,2,1,3.0,51.275703,-2.782882
12.254862809699606,2,1,1,1.0,51.275703,-2.782882
11.703545824578878,4,2,1,3.0,51.274322,-2.772866
11.502875129116727,4,2,2,4.0,51.278185,-2.78227
12.220961258023925,1,1,1,5.0,51.278603000000004,-2.772155
11.884489021402711,4,2,1,4.0,51.275403999999995,-2.781916
12.669806661762314,2,1,1,4.0,51.280008,-2.785894
12.388394202324129,1,1,1,3.0,51.277812,-2.771377
11.429543856031177,4,2,1,3.0,51.275109,-2.785042
12.175613438045465,1,1,1,3.0,51.27714,-2.770907
11.813030057420567,3,1,1,5.0,51.27923,-2.779802
12.676076274775909,2,1,1,4.0,51.281014,-2.784736
12.886641043883259,2,1,1,4.0,51.275479,-2.7740810000000002
13.081541382884074,2,1,1,3.0,51.27714,-2.770907
11.820410164718188,1,1,1,4.0,51.282965999999995,-2.783321
12.853175887588712,2,1,1,3.0,51.276503999999996,-2.774084
12.100712129872347,2,1,1,7.0,51.280683,-2.7730360000000003
12.429216196844383,1,1,1,4.0,51.280482,-2.783608
12.345834587905333,3,1,1,3.0,51.431740000000005,-2.8655470000000003
11.918390573078392,4,2,1,3.0,51.440670000000004,-2.855855
12.551433829568632,4,2,1,3.0,51.446982,-2.837209
12.439166527697552,4,2,2,3.0,51.433686,-2.865123
13.005829561148378,2,1,1,2.0,51.433985,-2.8453150000000003
12.345834587905333,1,1,1,4.0,51.446031,-2.856564
13.041153321978786,2,1,1,3.0,51.451194,-2.847907
12.676076274775909,2,1,1,3.0,51.437653999999995,-2.863457
12.388394202324129,1,1,1,2.0,51.439521,-2.850429
12.323855681186558,3,1,1,2.0,51.431866,-2.8460959999999997
12.167851432709975,3,1,1,3.0,51.431464,-2.865182
12.468436909997665,1,1,1,2.0,51.4272,-2.8691
13.208541073645382,2,1,1,3.0,51.432487,-2.8703220000000003
12.542544882151386,3,1,1,2.0,51.437183000000005,-2.847968
12.427214194173711,3,1,1,5.0,51.439296999999996,-2.850578
12.92391243868049,1,1,1,3.0,51.443630999999996,-2.860189
12.388394202324129,4,2,1,2.0,51.434490000000004,-2.85232
12.254862809699606,4,2,1,3.0,51.428615,-2.8564689999999997
11.820410164718188,4,2,1,4.0,51.427085999999996,-2.861374
12.2783933071098,1,1,1,3.0,51.433988,-2.869497
12.886641043883259,4,2,2,1.0,51.426856,-2.850984
11.951180395901384,4,2,1,1.0,51.434490000000004,-2.85232
11.695247021764184,4,2,1,3.0,51.439066,-2.856118
12.429216196844383,3,1,1,3.0,51.416796999999995,-2.83217
12.180754837545884,3,1,1,2.0,51.445471999999995,-2.859571
12.886641043883259,4,2,2,0.0,51.425979,-2.849257
12.745485726148077,4,2,1,1.0,51.426806,-2.852
12.308177868467327,3,1,1,2.0,51.42648,-2.8679930000000002
12.043553716032399,1,1,1,3.0,51.441824,-2.859085
12.111761966058932,3,1,1,3.0,51.438126000000004,-2.854302
12.886641043883259,1,1,1,2.0,51.434301,-2.84755
12.718896271958837,1,1,1,3.0,51.438126000000004,-2.854302
12.813117127036707,2,1,1,3.0,51.436833,-2.840591
12.765688433465597,4,2,1,3.0,51.440923,-2.854253
13.098070684835283,2,1,1,3.0,51.437653999999995,-2.863457
11.617285480294472,4,2,1,3.0,51.43485,-2.86104
12.388394202324129,3,1,1,2.0,51.431866,-2.8460959999999997
13.17115354157376,3,1,1,3.0,51.436088,-2.861284
13.049792684569493,3,1,2,3.0,51.434366,-2.858173
12.798017320580957,1,1,1,4.0,51.439729,-2.860384
13.304684934198283,2,1,1,3.0,51.447966,-2.850168
12.380025952653611,1,1,1,3.0,51.436723,-2.856851
12.332705296463539,3,1,1,3.0,51.432146,-2.85958
13.324487561494463,2,1,1,2.0,51.441732,-2.856729
12.154779351142624,4,2,1,3.0,51.427246999999994,-2.858064
12.487485104968359,3,1,1,3.0,51.437653999999995,-2.863457
12.180754837545884,4,2,1,3.0,51.437027,-2.849888
12.356645504009547,3,1,1,4.0,51.441194,-2.840374
13.151922179645874,2,1,1,3.0,51.428128,-2.846765
12.948009990259552,2,1,1,3.0,51.441663,-2.8502240000000003
12.312682380588432,3,1,1,3.0,51.441878,-2.8477959999999998
12.873902018105829,2,1,1,3.0,51.432565999999994,-2.8729709999999997
12.533576212168626,4,2,1,3.0,51.434605,-2.85133
11.911701584927597,4,2,1,3.0,51.439729,-2.860384
12.301382825334498,1,1,1,5.0,51.44066,-2.845903
12.287652632522597,4,2,1,2.0,51.438167,-2.8451470000000003
13.197470849891134,2,1,1,3.0,51.450607,-2.8520689999999997
12.628067055589549,1,1,1,2.0,51.434593,-2.851689
12.449018824140563,3,1,1,3.0,51.427837,-2.8582810000000003
13.081541382884074,4,2,1,4.0,51.437999,-2.847317
13.610943392223,2,1,1,3.0,51.439066,-2.856118
12.367340793126296,3,1,1,3.0,51.425401,-2.853599
12.075394321888057,3,1,1,3.0,51.435798999999996,-2.845593
12.144197241812087,3,1,1,3.0,51.437653999999995,-2.863457
12.505992035646432,4,2,1,2.0,51.437436,-2.850232
12.371587084007746,4,2,1,4.0,51.446982,-2.837209
13.623138665316818,2,1,2,2.0,51.426454,-2.866866
12.520883385370206,3,1,1,3.0,51.433988,-2.869497
12.314927050442256,3,1,1,4.0,51.430842999999996,-2.850498
13.279367126213993,2,1,1,3.0,51.435838000000004,-2.83865
12.323855681186558,3,1,1,3.0,51.438416,-2.8602060000000002
12.152144303504619,4,2,1,2.0,51.425985,-2.8610029999999997
12.696185227698622,1,1,1,3.0,51.428141,-2.849973
12.154779351142624,3,1,1,5.0,51.438294,-2.847452
12.415117272464881,3,1,1,2.0,51.436184000000004,-2.839318
12.730801174465157,4,2,1,3.0,51.439787,-2.8622549999999998
12.460714863903755,1,1,1,3.0,51.440923,-2.854253
12.765688433465597,1,1,1,3.0,51.42844,-2.850899
12.273731294003989,4,2,1,3.0,51.443630999999996,-2.860189
12.644327576461329,1,1,1,3.0,51.450607,-2.8520689999999997
12.821258284620408,2,1,1,3.0,51.443740999999996,-2.851466
12.323855681186558,4,2,2,3.0,51.431090000000005,-2.845065
12.567237494741757,4,2,1,3.0,51.437893,-2.8605650000000002
12.449018824140563,4,2,1,4.0,51.443579,-2.8563169999999998
12.765688433465597,4,2,1,3.0,51.435475,-2.848105
12.821258284620408,1,1,1,2.0,51.443012,-2.856263
13.235692062711331,2,1,1,3.0,51.43711,-2.8406439999999997
12.821258284620408,1,1,1,3.0,51.437653999999995,-2.863457
12.495003937382387,3,1,1,3.0,51.433310999999996,-2.8477770000000002
13.579788224443204,2,1,1,4.0,51.444582000000004,-2.8544080000000003
12.560244459250788,4,2,1,3.0,51.440455,-2.839425
13.19654277557858,2,1,1,3.0,51.445471999999995,-2.859571
13.287877815881902,2,1,1,2.0,51.442499,-2.857774
12.959844447906553,2,1,1,4.0,51.429964,-2.854188
12.429216196844383,1,1,1,4.0,51.431962,-2.868442
12.301382825334498,3,1,1,3.0,51.428089,-2.869261
12.560244459250788,3,1,1,3.0,51.430595000000004,-2.852579
12.141534124392603,3,1,1,3.0,51.436833,-2.840591
12.487485104968359,1,1,1,3.0,51.443630999999996,-2.860189
12.323855681186558,4,2,2,3.0,51.443630999999996,-2.860189
12.959844447906553,4,2,1,3.0,51.443630999999996,-2.860189
12.254862809699606,4,2,2,3.0,51.440163,-2.858809
13.182517300224076,3,1,2,4.0,51.444555,-2.860436
13.296316684527767,3,2,2,3.0,51.437653999999995,-2.863457
12.367340793126296,1,1,1,5.0,51.440923,-2.854253
12.506177237980511,4,2,1,3.0,51.443721000000004,-2.861385
13.507625778194974,3,2,2,3.0,51.441109999999995,-2.855739
13.623138665316818,2,1,2,3.0,51.435520000000004,-2.8541090000000002
13.58609739363647,2,1,1,3.0,51.433043,-2.846261
11.951180395901384,3,1,1,3.0,51.431962,-2.868442
12.2783933071098,4,2,1,4.0,51.435103999999995,-2.850663
12.577636201962656,1,1,1,4.0,51.444234,-2.846545
12.367340793126296,1,1,1,2.0,51.427382,-2.872383
12.100712129872347,4,2,1,3.0,51.439787,-2.8622549999999998
13.641157170819497,2,1,2,2.0,51.429935,-2.857946
12.301155526776865,3,1,1,3.0,51.429935,-2.857946
12.577636201962656,1,1,1,4.0,51.444555,-2.860436
12.449018824140563,1,1,1,3.0,51.436018,-2.841468
12.45273739188573,1,1,1,3.0,51.428615,-2.8564689999999997
11.225243392518447,4,2,1,3.0,51.431684000000004,-2.874378
13.500799813124575,3,2,2,3.0,51.427085999999996,-2.861374
12.409013489526863,1,1,1,3.0,51.432487,-2.8703220000000003
12.409013489526863,3,1,1,3.0,51.429337,-2.863487
12.644327576461329,2,1,1,2.0,51.435340999999994,-2.840309
12.409013489526863,3,1,1,3.0,51.441615000000006,-2.85324
13.112313041550827,2,1,1,4.0,51.427085999999996,-2.861374
12.287652632522597,3,1,1,3.0,51.437893,-2.8605650000000002
12.205822614274965,3,1,1,3.0,51.426683000000004,-2.860225
12.744026936684417,1,1,1,3.0,51.433955,-2.8676459999999997
12.631340380934517,1,1,1,3.0,51.440923,-2.854253
12.216022976383341,4,2,1,3.0,51.44109,-2.816948
12.043553716032399,4,1,1,3.0,51.436659999999996,-2.8496799999999998
12.92391243868049,1,1,1,3.0,51.435686,-2.8562220000000003
12.542544882151386,1,1,1,3.0,51.427797,-2.8674
12.218495165528731,2,1,1,3.0,51.429575,-2.848158
12.230765258120545,2,1,1,3.0,51.428353,-2.845503
13.592367006650065,2,1,1,6.0,51.436246000000004,-2.859403
12.345834587905333,1,1,1,3.0,51.442958000000004,-2.8602
12.983101310070822,2,1,1,3.0,51.437872999999996,-2.843545
12.560244459250788,4,2,1,2.0,51.441195,-2.860042
12.54966234992025,1,1,1,3.0,51.433299,-2.861659
13.38472764187182,2,1,1,3.0,51.444029,-2.842781
12.429216196844383,4,2,1,3.0,51.431635,-2.8430459999999997
12.301382825334498,4,2,1,3.0,51.447528999999996,-2.849772
11.918057184177155,4,2,1,3.0,51.436368,-2.848759
12.628067055589549,1,1,1,3.0,51.428002,-2.867859
12.254862809699606,3,1,1,2.0,51.435798999999996,-2.845593
12.072541252905651,3,1,1,3.0,51.436833,-2.840591
12.533576212168626,1,1,1,2.0,51.436088,-2.861284
12.388394202324129,1,1,1,3.0,51.441824,-2.859085
12.341477282536376,3,1,1,2.0,51.426285,-2.856823
12.834681304952548,3,1,1,4.0,51.447528999999996,-2.849772
12.721885810807203,3,1,2,3.0,51.437908,-2.858551
12.388394202324129,3,1,1,3.0,51.437653999999995,-2.863457
12.751299696013497,2,1,1,2.0,51.443403,-2.840875
12.332705296463539,4,2,1,3.0,51.436921000000005,-2.8543220000000002
12.936033799212835,2,1,1,3.0,51.441615000000006,-2.85324
12.301382825334498,3,1,1,3.0,51.434084999999996,-2.850093
12.339291489316397,1,1,1,2.0,51.425994,-2.868099
12.345834587905333,1,1,1,3.0,51.451194,-2.847907
12.429216196844383,3,1,1,3.0,51.443721000000004,-2.861385
11.84939770159144,4,2,1,3.0,51.426856,-2.850984
12.86099861326992,2,1,1,2.0,51.431866,-2.8460959999999997
13.38472764187182,2,1,1,2.0,51.429935,-2.857946
12.458774999085929,4,2,2,2.0,51.429964,-2.854188
12.751299696013497,4,2,1,3.0,51.451194,-2.847907
12.594730635321957,1,1,1,2.0,51.441254,-2.85941
12.517959406678772,3,1,1,3.0,51.434593,-2.851689
12.154779351142624,3,1,1,3.0,51.42926,-2.8505830000000003
12.644327576461329,1,1,1,2.0,51.430401,-2.867881
11.918390573078392,4,2,1,3.0,51.432684,-2.8582419999999997
12.706847933442663,2,1,1,3.0,51.429065,-2.852752
12.367128004530962,1,1,1,3.0,51.426776000000004,-2.8546080000000003
12.388394202324129,1,1,1,2.0,51.425266,-2.858175
12.367340793126296,3,1,1,4.0,51.435838000000004,-2.83865
12.273731294003989,3,1,1,5.0,51.448533000000005,-2.852836
12.560244459250788,1,1,1,4.0,51.434459000000004,-2.840466
12.92391243868049,2,1,1,4.0,51.432655,-2.863449
13.681979165339751,2,1,1,3.0,51.435520000000004,-2.8541090000000002
12.929991484756872,4,1,1,3.0,51.443721000000004,-2.861385
12.691580461311874,1,1,1,3.0,51.437653999999995,-2.863457
12.54966234992025,1,1,1,2.0,51.431866,-2.8460959999999997
12.345834587905333,3,1,1,3.0,51.437653999999995,-2.863457
12.345834587905333,3,1,1,3.0,51.437183000000005,-2.847968
12.468436909997665,3,1,1,3.0,51.433415000000004,-2.849577
12.154779351142624,4,2,1,1.0,51.426508,-2.853179
12.691580461311874,4,2,1,3.0,51.434261,-2.861509
12.511717418356127,1,1,1,3.0,51.42573,-2.867317
12.456831363877356,3,1,1,3.0,51.425266,-2.858175
12.323855681186558,3,1,1,2.0,51.428713,-2.857751
11.884489021402711,4,2,1,3.0,51.433246000000004,-2.8467689999999997
11.77528972943772,3,1,1,3.0,51.436921000000005,-2.8543220000000002
12.278160721924428,3,1,1,3.0,51.444243,-2.8591740000000003
12.058152515453552,3,1,1,3.0,51.434593,-2.851689
12.644327576461329,1,1,1,3.0,51.441864,-2.839753
12.2783933071098,3,1,1,4.0,51.436811999999996,-2.853198
12.468436909997665,4,2,2,3.0,51.436682,-2.842665
12.84792653170257,1,1,1,3.0,51.431529,-2.870995
12.146853285870202,1,1,1,3.0,51.438784999999996,-2.860098
12.072541252905651,1,1,1,3.0,51.428791,-2.870425
12.591335046320818,2,1,1,3.0,51.447966,-2.850168
12.345834587905333,2,1,1,3.0,51.431209,-2.855827
12.604848765487542,4,2,1,3.0,51.430595000000004,-2.852579
12.765688433465597,2,1,1,3.0,51.439849,-2.861149
12.468436909997665,4,2,1,3.0,51.437036,-2.847457
12.345834587905333,3,1,1,3.0,51.429395,-2.8704169999999998
12.025749091398891,4,2,1,3.0,51.432487,-2.8703220000000003
12.468436909997665,1,1,1,3.0,51.427069,-2.8637610000000002
12.524526376648708,3,1,1,5.0,51.440585999999996,-2.851422
12.959844447906553,2,1,1,3.0,51.445406,-2.841324
12.712890247898626,2,1,1,2.0,51.426912,-2.849475
12.230765258120545,1,1,1,4.0,51.435576,-2.850053
12.751299696013497,3,1,1,3.0,51.443721000000004,-2.861385
13.42984807715229,1,1,1,7.0,51.442958000000004,-2.8602
12.468436909997665,3,1,1,3.0,51.434571999999996,-2.859515
12.577636201962656,4,2,1,3.0,51.436088,-2.861284
12.203569515312056,4,2,1,3.0,51.436088,-2.861284
13.527828485512494,3,2,2,3.0,51.43485,-2.86104
12.254862809699606,3,1,1,3.0,51.43711,-2.8406439999999997
13.592367006650065,1,1,1,3.0,51.43711,-2.8406439999999997
12.388394202324129,4,2,2,2.0,51.444582000000004,-2.8544080000000003
13.132313708257497,2,1,1,3.0,51.435686,-2.8562220000000003
12.821258284620408,1,1,1,2.0,51.436202,-2.8518630000000003
12.506177237980511,1,1,1,3.0,51.426536999999996,-2.868728
12.542544882151386,4,2,2,3.0,51.430197,-2.8490759999999997
12.560244459250788,3,1,1,3.0,51.438493,-2.843542
12.65075846679162,1,1,1,3.0,51.443624,-2.850088
12.449018824140563,1,1,1,3.0,51.445667,-2.846125
12.721885810807203,2,1,1,3.0,51.427631,-2.85202
12.779732213467533,1,1,1,2.0,51.443630999999996,-2.860189
12.323855681186558,3,1,1,3.0,51.444555,-2.860436
12.235631447771718,4,2,1,3.0,51.44291,-2.849384
12.119969946476761,4,2,1,3.0,51.430512,-2.842796
13.864300722133706,2,1,1,4.0,51.447108,-2.85717
13.795307850646754,2,1,1,3.0,51.435838000000004,-2.83865
12.441144767709657,1,1,1,2.0,51.426834,-2.871121
12.167851432709975,4,2,1,3.0,51.436845,-2.857639
12.205822614274965,1,1,1,2.0,51.443403,-2.840875
12.449018824140563,4,2,1,3.0,51.435686,-2.8562220000000003
12.736700896592344,2,1,1,3.0,51.432584999999996,-2.868066
12.180754837545884,4,2,1,3.0,51.436429,-2.8443240000000003
12.487485104968359,1,1,1,4.0,51.448406,-2.845356
12.779873068457553,3,1,1,3.0,51.435041999999996,-2.849324
12.224158113076559,3,1,1,1.0,51.426856,-2.850984
12.106252310247962,3,1,1,3.0,51.434919,-2.856385
12.821258284620408,1,1,1,4.0,51.426925,-2.856619
12.560244459250788,2,1,1,2.0,51.431866,-2.8460959999999997
12.712890247898626,3,1,1,3.0,51.436314,-2.8500240000000003
12.25462468611234,3,1,1,3.0,51.435520000000004,-2.8541090000000002
12.542544882151386,1,1,1,4.0,51.445347,-2.849271
11.973194365119067,4,2,1,3.0,51.430595000000004,-2.852579
12.323855681186558,4,2,1,3.0,51.436088,-2.861284
12.164990200428944,4,2,1,3.0,51.435686,-2.8562220000000003
13.081541382884074,1,1,1,3.0,51.437999,-2.847317
13.270783382522602,1,1,1,3.0,51.441824,-2.859085
13.038981768465277,1,1,2,3.0,51.436088,-2.861284
12.35017298950393,1,1,1,2.0,51.434490000000004,-2.85232
12.269047444691562,3,1,1,3.0,51.427977,-2.8563419999999997
11.350406535472453,4,2,1,2.0,51.430512,-2.842796
13.005829561148378,3,1,2,3.0,51.436845,-2.857639
12.292250341771226,3,1,1,3.0,51.441841,-2.850683
12.283033686666302,3,1,1,3.0,51.434593,-2.851689
12.86747112777554,2,1,1,5.0,51.439365,-2.859715
12.827992316801751,2,1,1,4.0,51.432487,-2.8703220000000003
12.506177237980511,3,1,1,3.0,51.439639,-2.862828
12.254862809699606,3,1,1,3.0,51.433043,-2.846261
12.594730635321957,1,1,1,3.0,51.437893,-2.8605650000000002
12.180754837545884,3,1,1,3.0,51.425658,-2.866079
12.834681304952548,2,1,1,4.0,51.4272,-2.8691
13.527828485512494,3,2,2,3.0,51.428236,-2.8569459999999998
12.439166527697552,1,1,1,4.0,51.448406,-2.845356
13.321214236149494,2,1,1,3.0,51.442236,-2.860589
12.230765258120545,4,2,1,3.0,51.440923,-2.854253
12.180754837545884,4,2,1,3.0,51.431215,-2.850145
11.918390573078392,3,1,1,3.0,51.436921000000005,-2.8543220000000002
12.542544882151386,1,1,1,3.0,51.440548,-2.849191
12.80765263256463,2,1,1,3.0,51.434593,-2.851689
12.531772785169476,1,1,1,3.0,51.433505,-2.86674
11.429543856031177,4,2,1,2.0,51.436682,-2.842665
13.353475098367715,2,1,1,3.0,51.446437,-2.847991
12.388394202324129,1,1,1,3.0,51.433023,-2.852763
12.948009990259552,2,1,1,4.0,51.425026,-2.8642790000000002
12.577636201962656,2,1,1,2.0,51.425985,-2.8610029999999997
12.061046873479915,3,1,1,2.0,51.430512,-2.842796
12.312682380588432,3,1,1,3.0,51.425702,-2.8565970000000003
13.060487973686241,2,1,1,3.0,51.438784999999996,-2.855235
12.2783933071098,1,1,1,3.0,51.439365,-2.859715
12.037653993905211,4,2,1,5.0,51.442034,-2.857267
12.765688433465597,2,1,1,5.0,51.444029,-2.842781
12.706847933442663,4,2,1,3.0,51.434459000000004,-2.840466
13.16158409055761,1,1,1,3.0,51.429935,-2.857946
12.886641043883259,1,1,1,4.0,51.428211,-2.861309
12.560244459250788,1,1,1,3.0,51.427069,-2.8637610000000002
12.154779351142624,1,1,1,3.0,51.425702,-2.8565970000000003
12.699243334057444,1,1,1,3.0,51.436088,-2.861284
12.834681304952548,3,1,1,3.0,51.444243,-2.8591740000000003
13.028052697933088,2,1,1,4.0,51.443191,-2.846823
12.211060187041213,1,1,1,3.0,51.432442,-2.8470169999999997
12.751299696013497,1,1,2,1.0,51.425658,-2.866079
12.624782980388359,1,1,1,3.0,51.436921000000005,-2.8543220000000002
11.794337924408413,3,1,1,3.0,51.433988,-2.869497
12.560244459250788,4,2,2,3.0,51.444555,-2.860436
12.128111104060462,4,2,1,3.0,51.435123,-2.860388
12.721885810807203,1,1,2,3.0,51.437352000000004,-2.856848
13.458835614025542,4,2,2,3.0,51.441663,-2.8502240000000003
12.721885810807203,3,1,1,2.0,51.426317,-2.847307
12.072541252905651,3,1,1,3.0,51.444555,-2.860436
12.180754837545884,4,2,1,3.0,51.447966,-2.850168
12.254862809699606,4,2,1,2.0,51.429426,-2.843811
13.208541073645382,2,1,1,6.0,51.447528999999996,-2.849772
12.429016176841717,3,1,1,3.0,51.437872999999996,-2.843545
12.506177237980511,4,2,1,2.0,51.445471999999995,-2.859571
12.628067055589549,4,2,1,3.0,51.442992,-2.859098
12.827992316801751,3,1,1,3.0,51.427085999999996,-2.861374
12.152144303504619,4,2,1,3.0,51.434615,-2.862192
11.695247021764184,4,2,1,2.0,51.445855,-2.8587439999999997
12.971424201839042,1,1,1,2.0,51.431090000000005,-2.845065
12.821258284620408,2,1,1,3.0,51.432193,-2.84439
11.736069016284437,3,2,1,3.0,51.449818,-2.851512
12.253013481698593,4,2,1,3.0,51.445667,-2.846125
12.989974189358584,2,1,1,3.0,51.428791,-2.870425
12.628067055589549,3,1,1,2.0,51.430372999999996,-2.858314
12.594730635321957,4,2,1,2.0,51.445638,-2.8589990000000003
12.323855681186558,3,1,1,2.0,51.445638,-2.8589990000000003
12.476099782743233,3,1,1,4.0,51.441523,-2.845934
12.706847933442663,4,2,1,3.0,51.438167,-2.8451470000000003
11.967180737247824,4,2,1,3.0,51.43936,-2.8440950000000003
11.813030057420567,4,2,1,4.0,51.441195,-2.860042
12.821258284620408,1,1,1,4.0,51.425509999999996,-2.863027
11.156250521031495,4,2,1,4.0,51.42926,-2.8505830000000003
12.765688433465597,4,2,1,3.0,51.436839,-2.837014
12.443119102013375,1,1,1,3.0,51.436839,-2.837014
12.714395139078047,1,1,1,3.0,51.443672,-2.859695
12.468436909997665,1,1,1,6.0,51.440599,-2.841888
13.704578997256993,2,1,1,4.0,51.446038,-2.858402
12.506177237980511,4,2,1,2.0,51.446038,-2.858402
13.670484785914017,2,1,1,3.0,51.436084,-2.85071
13.17115354157376,2,1,1,3.0,51.434459000000004,-2.840466
12.834681304952548,1,1,1,3.0,51.441977,-2.81378
12.827992316801751,1,1,1,3.0,51.443191,-2.846823
12.611537753638338,4,2,1,4.0,51.447642,-2.847985
12.594730635321957,1,1,2,4.0,51.430907,-2.859
12.429216196844383,1,1,1,3.0,51.430145,-2.847651
12.429216196844383,1,1,1,2.0,51.428456,-2.847461
12.994536824053018,2,1,1,3.0,51.434571999999996,-2.859515
12.771386454580234,2,1,1,4.0,51.424637,-2.859712
12.206072645530174,3,1,1,3.0,51.439607,-2.853423
12.721885810807203,1,1,1,4.0,51.434366,-2.858173
12.206072645530174,4,2,1,5.0,51.440548,-2.849191
12.92391243868049,1,1,1,3.0,51.439639,-2.862828
12.409013489526863,3,1,1,3.0,51.442958000000004,-2.8602
